# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.59
-57	0.61
-56	0.57
-55	0.58
-54	0.57
-53	0.61
-52	0.57
-51	0.61
-50	0.59
-49	0.61
-48	0.62
-47	0.63
-46	0.63
-45	0.58
-44	0.63
-43	0.62
-42	0.65
-41	0.59
-40	0.63
-39	0.61
-38	0.62
-37	0.65
-36	0.60
-35	0.61
-34	0.64
-33	0.63
-32	0.63
-31	0.65
-30	0.64
-29	0.65
-28	0.63
-27	0.61
-26	0.64
-25	0.64
-24	0.64
-23	0.61
-22	0.64
-21	0.62
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.62
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.57
15	0.57
16	0.57
17	0.61
18	0.56
19	0.62
20	0.56
21	0.63
22	0.58
23	0.61
24	0.58
25	0.60
26	0.59
27	0.62
28	0.59
29	0.58
30	0.58
31	0.62
32	0.60
33	0.64
34	0.59
35	0.62
36	0.59
37	0.65
38	0.61
39	0.61
40	0.61
41	0.64
42	0.65
43	0.63
44	0.60
45	0.55
46	0.56
47	0.65
48	0.62
49	0.64
50	0.60
51	0.65
52	0.69
53	0.64
54	0.64
55	0.68
56	0.61
57	0.65
58	0.67
59	0.63
60	0.64
