# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.57
-58	0.59
-57	0.54
-56	0.62
-55	0.56
-54	0.59
-53	0.56
-52	0.62
-51	0.58
-50	0.61
-49	0.63
-48	0.62
-47	0.61
-46	0.61
-45	0.60
-44	0.64
-43	0.65
-42	0.67
-41	0.62
-40	0.61
-39	0.64
-38	0.61
-37	0.62
-36	0.66
-35	0.63
-34	0.67
-33	0.61
-32	0.66
-31	0.67
-30	0.66
-29	0.65
-28	0.64
-27	0.61
-26	0.66
-25	0.65
-24	0.66
-23	0.64
-22	0.67
-21	0.65
-20	0.64
-19	0.67
-18	0.65
-17	0.67
-16	0.64
-15	0.64
-14	0.66
-13	0.68
-12	0.64
-11	0.66
-10	0.63
-9	0.66
-8	0.64
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.60
9	0.61
10	0.59
11	0.61
12	0.58
13	0.62
14	0.58
15	0.60
16	0.58
17	0.63
18	0.58
19	0.62
20	0.58
21	0.64
22	0.59
23	0.62
24	0.59
25	0.61
26	0.58
27	0.62
28	0.61
29	0.62
30	0.59
31	0.65
32	0.59
33	0.64
34	0.64
35	0.64
36	0.60
37	0.70
38	0.63
39	0.61
40	0.61
41	0.69
42	0.63
43	0.61
44	0.60
45	0.56
46	0.61
47	0.62
48	0.60
49	0.66
50	0.68
51	0.68
52	0.67
53	0.69
54	0.60
55	0.61
56	0.64
57	0.69
58	0.66
59	0.72
60	0.66
