# [1]Indel length	[2]Count
-60	2432
-59	35
-58	80
-57	53
-56	124
-55	60
-54	100
-53	57
-52	113
-51	71
-50	155
-49	145
-48	188
-47	120
-46	153
-45	120
-44	199
-43	109
-42	207
-41	131
-40	378
-39	183
-38	302
-37	189
-36	423
-35	256
-34	379
-33	273
-32	645
-31	295
-30	732
-29	392
-28	939
-27	476
-26	861
-25	691
-24	1544
-23	656
-22	1286
-21	783
-20	2478
-19	955
-18	2255
-17	1220
-16	3711
-15	2348
-14	3611
-13	2132
-12	7484
-11	2749
-10	7700
-9	4234
-8	13344
-7	5508
-6	16208
-5	15237
-4	50461
-3	34834
-2	91757
-1	229150
1	233630
2	90939
3	33025
4	48230
5	13951
6	15625
7	5109
8	13395
9	3981
10	7193
11	2529
12	7330
13	1823
14	3280
15	2193
16	3614
17	1041
18	1984
19	855
20	2479
21	821
22	1126
23	569
24	1432
25	618
26	740
27	462
28	808
29	318
30	682
31	293
32	522
33	235
34	336
35	245
36	410
37	184
38	233
39	176
40	313
41	132
42	186
43	115
44	155
45	129
46	121
47	100
48	169
49	104
50	131
51	83
52	128
53	73
54	112
55	70
56	84
57	66
58	65
59	59
60	2482
