# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.67
-58	0.54
-57	0.54
-56	0.62
-55	0.57
-54	0.61
-53	0.58
-52	0.62
-51	0.58
-50	0.62
-49	0.62
-48	0.60
-47	0.64
-46	0.65
-45	0.60
-44	0.62
-43	0.65
-42	0.62
-41	0.64
-40	0.65
-39	0.66
-38	0.66
-37	0.66
-36	0.65
-35	0.64
-34	0.66
-33	0.64
-32	0.65
-31	0.66
-30	0.66
-29	0.66
-28	0.66
-27	0.63
-26	0.65
-25	0.65
-24	0.65
-23	0.61
-22	0.66
-21	0.66
-20	0.63
-19	0.65
-18	0.65
-17	0.66
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.64
-6	0.63
-5	0.63
-4	0.63
-3	0.62
-2	0.62
-1	0.68
1	0.66
2	0.61
3	0.63
4	0.63
5	0.61
6	0.58
7	0.59
8	0.59
9	0.60
10	0.59
11	0.63
12	0.59
13	0.61
14	0.59
15	0.60
16	0.59
17	0.64
18	0.58
19	0.64
20	0.60
21	0.63
22	0.59
23	0.63
24	0.59
25	0.62
26	0.61
27	0.64
28	0.62
29	0.66
30	0.62
31	0.64
32	0.64
33	0.63
34	0.62
35	0.63
36	0.65
37	0.67
38	0.65
39	0.63
40	0.61
41	0.67
42	0.65
43	0.63
44	0.67
45	0.67
46	0.63
47	0.63
48	0.65
49	0.64
50	0.65
51	0.62
52	0.72
53	0.58
54	0.68
55	0.70
56	0.60
57	0.67
58	0.68
59	0.72
60	0.66
