# [1]Indel length	[2]Count
-60	2286
-59	47
-58	71
-57	57
-56	95
-55	52
-54	107
-53	51
-52	102
-51	81
-50	132
-49	115
-48	170
-47	98
-46	158
-45	112
-44	186
-43	106
-42	221
-41	129
-40	327
-39	156
-38	266
-37	183
-36	397
-35	248
-34	380
-33	252
-32	586
-31	290
-30	739
-29	344
-28	879
-27	458
-26	889
-25	641
-24	1525
-23	617
-22	1248
-21	783
-20	2365
-19	946
-18	2192
-17	1163
-16	3675
-15	2274
-14	3492
-13	2123
-12	7374
-11	2675
-10	7456
-9	4325
-8	13191
-7	5575
-6	16148
-5	15090
-4	50825
-3	35830
-2	94875
-1	227364
1	231614
2	93201
3	33814
4	48598
5	14583
6	15962
7	5442
8	13124
9	4056
10	6951
11	2478
12	6899
13	1745
14	3022
15	2090
16	3436
17	1027
18	1892
19	797
20	2216
21	782
22	1060
23	577
24	1357
25	561
26	702
27	456
28	786
29	317
30	601
31	291
32	512
33	225
34	324
35	235
36	366
37	166
38	220
39	164
40	283
41	131
42	159
43	110
44	147
45	114
46	110
47	107
48	151
49	99
50	106
51	72
52	103
53	73
54	93
55	55
56	92
57	53
58	70
59	51
60	2125
