# [1]Indel length	[2]Count
-60	2506
-59	42
-58	86
-57	54
-56	108
-55	69
-54	116
-53	65
-52	115
-51	89
-50	150
-49	162
-48	181
-47	97
-46	146
-45	126
-44	225
-43	102
-42	226
-41	139
-40	361
-39	170
-38	287
-37	181
-36	431
-35	231
-34	421
-33	270
-32	633
-31	312
-30	757
-29	376
-28	925
-27	520
-26	928
-25	704
-24	1472
-23	614
-22	1289
-21	825
-20	2520
-19	970
-18	2217
-17	1245
-16	3781
-15	2313
-14	3636
-13	2081
-12	7569
-11	2717
-10	7560
-9	4197
-8	13449
-7	5458
-6	15988
-5	14948
-4	50157
-3	34504
-2	91089
-1	227814
1	230878
2	89978
3	32591
4	47730
5	13786
6	15687
7	5009
8	13101
9	4040
10	7230
11	2547
12	7128
13	1778
14	3324
15	2134
16	3527
17	1074
18	2121
19	831
20	2442
21	753
22	1150
23	575
24	1478
25	632
26	760
27	468
28	861
29	342
30	662
31	283
32	581
33	234
34	366
35	256
36	397
37	202
38	240
39	161
40	299
41	133
42	210
43	117
44	159
45	121
46	135
47	98
48	164
49	96
50	130
51	85
52	118
53	82
54	126
55	71
56	94
57	76
58	80
59	55
60	2473
