# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.62
-57	0.63
-56	0.59
-55	0.54
-54	0.62
-53	0.55
-52	0.57
-51	0.57
-50	0.58
-49	0.58
-48	0.61
-47	0.59
-46	0.62
-45	0.57
-44	0.63
-43	0.62
-42	0.62
-41	0.60
-40	0.59
-39	0.59
-38	0.65
-37	0.58
-36	0.66
-35	0.59
-34	0.66
-33	0.62
-32	0.65
-31	0.65
-30	0.66
-29	0.62
-28	0.64
-27	0.61
-26	0.63
-25	0.64
-24	0.65
-23	0.63
-22	0.66
-21	0.63
-20	0.63
-19	0.66
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.60
9	0.62
10	0.59
11	0.63
12	0.60
13	0.62
14	0.59
15	0.59
16	0.59
17	0.63
18	0.59
19	0.65
20	0.58
21	0.63
22	0.58
23	0.62
24	0.61
25	0.61
26	0.61
27	0.65
28	0.59
29	0.66
30	0.63
31	0.65
32	0.62
33	0.64
34	0.63
35	0.59
36	0.61
37	0.66
38	0.65
39	0.59
40	0.62
41	0.66
42	0.65
43	0.67
44	0.63
45	0.61
46	0.59
47	0.65
48	0.64
49	0.64
50	0.63
51	0.68
52	0.66
53	0.67
54	0.64
55	0.67
56	0.59
57	0.64
58	0.71
59	0.68
60	0.66
