# [1]Indel length	[2]Count
-60	2552
-59	53
-58	84
-57	54
-56	108
-55	61
-54	109
-53	64
-52	126
-51	73
-50	162
-49	129
-48	182
-47	111
-46	152
-45	125
-44	213
-43	98
-42	204
-41	143
-40	379
-39	178
-38	321
-37	197
-36	429
-35	235
-34	431
-33	238
-32	636
-31	312
-30	714
-29	385
-28	935
-27	484
-26	923
-25	704
-24	1594
-23	597
-22	1284
-21	779
-20	2426
-19	937
-18	2180
-17	1154
-16	3738
-15	2357
-14	3589
-13	2077
-12	7574
-11	2732
-10	7643
-9	4196
-8	13560
-7	5421
-6	16159
-5	15006
-4	50369
-3	34782
-2	91748
-1	229698
1	232360
2	90220
3	32728
4	47944
5	13956
6	15507
7	5066
8	13255
9	3920
10	7191
11	2428
12	7202
13	1791
14	3107
15	2146
16	3604
17	1008
18	2051
19	802
20	2391
21	794
22	1110
23	579
24	1467
25	602
26	771
27	437
28	834
29	306
30	662
31	288
32	568
33	223
34	345
35	267
36	367
37	191
38	251
39	174
40	304
41	119
42	191
43	120
44	171
45	107
46	138
47	104
48	173
49	113
50	132
51	71
52	105
53	78
54	108
55	75
56	100
57	59
58	69
59	67
60	2330
