# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.64
-58	0.55
-57	0.54
-56	0.61
-55	0.55
-54	0.60
-53	0.60
-52	0.65
-51	0.57
-50	0.60
-49	0.54
-48	0.58
-47	0.62
-46	0.62
-45	0.57
-44	0.65
-43	0.63
-42	0.62
-41	0.61
-40	0.61
-39	0.61
-38	0.65
-37	0.62
-36	0.62
-35	0.62
-34	0.66
-33	0.63
-32	0.65
-31	0.66
-30	0.64
-29	0.62
-28	0.64
-27	0.61
-26	0.65
-25	0.64
-24	0.64
-23	0.62
-22	0.65
-21	0.65
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.68
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.57
15	0.60
16	0.56
17	0.60
18	0.56
19	0.61
20	0.56
21	0.63
22	0.57
23	0.63
24	0.57
25	0.60
26	0.57
27	0.60
28	0.58
29	0.61
30	0.57
31	0.58
32	0.57
33	0.61
34	0.60
35	0.63
36	0.59
37	0.64
38	0.62
39	0.59
40	0.56
41	0.66
42	0.62
43	0.64
44	0.57
45	0.59
46	0.58
47	0.63
48	0.66
49	0.65
50	0.61
51	0.64
52	0.66
53	0.65
54	0.62
55	0.65
56	0.64
57	0.67
58	0.61
59	0.63
60	0.63
