# [1]Indel length	[2]Count
-60	2386
-59	36
-58	76
-57	49
-56	117
-55	67
-54	120
-53	57
-52	106
-51	78
-50	154
-49	145
-48	191
-47	106
-46	162
-45	119
-44	216
-43	118
-42	214
-41	136
-40	350
-39	176
-38	283
-37	196
-36	424
-35	213
-34	395
-33	268
-32	624
-31	312
-30	699
-29	374
-28	933
-27	465
-26	874
-25	648
-24	1490
-23	624
-22	1214
-21	760
-20	2397
-19	985
-18	2225
-17	1208
-16	3776
-15	2253
-14	3546
-13	2077
-12	7590
-11	2727
-10	7606
-9	4211
-8	13334
-7	5584
-6	16239
-5	15229
-4	50610
-3	35236
-2	92770
-1	229093
1	232939
2	91300
3	33620
4	47924
5	14153
6	15707
7	5344
8	13395
9	4051
10	7040
11	2504
12	7061
13	1850
14	3125
15	2120
16	3433
17	1044
18	1984
19	826
20	2329
21	729
22	1067
23	567
24	1350
25	632
26	657
27	434
28	785
29	304
30	554
31	290
32	492
33	247
34	324
35	242
36	357
37	179
38	204
39	163
40	296
41	120
42	184
43	122
44	161
45	115
46	122
47	92
48	166
49	116
50	105
51	67
52	109
53	84
54	102
55	76
56	91
57	61
58	57
59	53
60	2173
