# [1]Indel length	[2]Count
-60	2517
-59	47
-58	84
-57	45
-56	115
-55	67
-54	115
-53	63
-52	120
-51	74
-50	147
-49	126
-48	201
-47	104
-46	153
-45	124
-44	199
-43	112
-42	214
-41	136
-40	380
-39	168
-38	284
-37	194
-36	451
-35	254
-34	431
-33	281
-32	653
-31	332
-30	733
-29	378
-28	906
-27	461
-26	909
-25	671
-24	1522
-23	626
-22	1331
-21	795
-20	2381
-19	967
-18	2154
-17	1152
-16	3679
-15	2284
-14	3516
-13	2012
-12	7445
-11	2767
-10	7573
-9	4208
-8	13407
-7	5542
-6	16111
-5	14742
-4	50298
-3	34401
-2	91194
-1	229123
1	231885
2	90142
3	32468
4	47930
5	13736
6	15511
7	5036
8	13192
9	3998
10	6989
11	2428
12	7060
13	1786
14	3192
15	2158
16	3499
17	966
18	1957
19	786
20	2273
21	768
22	1096
23	555
24	1351
25	590
26	721
27	453
28	817
29	315
30	643
31	292
32	490
33	224
34	332
35	229
36	365
37	167
38	240
39	145
40	287
41	135
42	180
43	117
44	153
45	118
46	105
47	95
48	151
49	93
50	122
51	67
52	117
53	71
54	98
55	65
56	84
57	49
58	72
59	59
60	2036
