# [1]Indel length	[2]Count
-60	2543
-59	53
-58	74
-57	58
-56	105
-55	68
-54	112
-53	67
-52	107
-51	91
-50	157
-49	171
-48	201
-47	99
-46	144
-45	126
-44	200
-43	118
-42	225
-41	137
-40	372
-39	174
-38	309
-37	214
-36	440
-35	251
-34	403
-33	263
-32	658
-31	308
-30	728
-29	389
-28	915
-27	504
-26	914
-25	683
-24	1464
-23	618
-22	1215
-21	801
-20	2558
-19	967
-18	2295
-17	1230
-16	3728
-15	2363
-14	3636
-13	2089
-12	7668
-11	2770
-10	7649
-9	4241
-8	13622
-7	5475
-6	16139
-5	14811
-4	50451
-3	34979
-2	91584
-1	228490
1	231969
2	90497
3	32611
4	47912
5	13791
6	15633
7	5012
8	13302
9	4055
10	7295
11	2469
12	7146
13	1764
14	3197
15	2139
16	3638
17	1063
18	2036
19	878
20	2413
21	722
22	1129
23	568
24	1385
25	611
26	778
27	430
28	827
29	334
30	721
31	314
32	544
33	244
34	350
35	270
36	378
37	189
38	241
39	167
40	310
41	122
42	207
43	107
44	176
45	132
46	137
47	119
48	191
49	119
50	151
51	73
52	118
53	72
54	134
55	81
56	93
57	47
58	81
59	73
60	2620
