# [1]Indel length	[2]Count
-60	2508
-59	52
-58	76
-57	59
-56	118
-55	63
-54	117
-53	63
-52	127
-51	83
-50	165
-49	165
-48	200
-47	95
-46	141
-45	117
-44	196
-43	118
-42	228
-41	148
-40	363
-39	186
-38	292
-37	207
-36	426
-35	262
-34	394
-33	261
-32	631
-31	322
-30	774
-29	369
-28	936
-27	478
-26	878
-25	684
-24	1458
-23	644
-22	1236
-21	759
-20	2457
-19	961
-18	2190
-17	1187
-16	3698
-15	2357
-14	3562
-13	2140
-12	7518
-11	2877
-10	7515
-9	4326
-8	13384
-7	5820
-6	16314
-5	15332
-4	50651
-3	35542
-2	92983
-1	229025
1	233064
2	91827
3	34076
4	48242
5	14586
6	15920
7	5546
8	13356
9	4290
10	7164
11	2649
12	7082
13	1904
14	3127
15	2173
16	3525
17	1076
18	2052
19	876
20	2312
21	785
22	1066
23	571
24	1390
25	611
26	721
27	455
28	816
29	341
30	654
31	272
32	513
33	233
34	360
35	240
36	376
37	194
38	243
39	173
40	312
41	140
42	190
43	128
44	166
45	136
46	130
47	97
48	147
49	119
50	128
51	71
52	112
53	96
54	117
55	71
56	102
57	53
58	87
59	62
60	2346
