# [1]Indel length	[2]Count
-60	2462
-59	47
-58	89
-57	63
-56	106
-55	65
-54	114
-53	73
-52	135
-51	81
-50	176
-49	172
-48	205
-47	108
-46	161
-45	129
-44	189
-43	116
-42	231
-41	144
-40	391
-39	201
-38	313
-37	233
-36	482
-35	258
-34	388
-33	254
-32	634
-31	331
-30	754
-29	389
-28	929
-27	523
-26	906
-25	680
-24	1528
-23	643
-22	1297
-21	847
-20	2527
-19	990
-18	2261
-17	1237
-16	3921
-15	2362
-14	3603
-13	2132
-12	7844
-11	2772
-10	7843
-9	4245
-8	13664
-7	5658
-6	16381
-5	15239
-4	51097
-3	35133
-2	93140
-1	231020
1	235199
2	91798
3	33420
4	48953
5	14236
6	16076
7	5218
8	13717
9	4108
10	7357
11	2538
12	7373
13	1824
14	3383
15	2186
16	3664
17	1053
18	2150
19	840
20	2547
21	858
22	1186
23	591
24	1532
25	660
26	863
27	484
28	886
29	329
30	738
31	309
32	587
33	270
34	389
35	255
36	406
37	213
38	257
39	168
40	352
41	142
42	202
43	127
44	176
45	123
46	150
47	115
48	178
49	129
50	144
51	82
52	143
53	104
54	128
55	82
56	120
57	66
58	82
59	71
60	2900
