# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.51
-58	0.57
-57	0.58
-56	0.58
-55	0.56
-54	0.62
-53	0.55
-52	0.62
-51	0.57
-50	0.60
-49	0.52
-48	0.59
-47	0.59
-46	0.57
-45	0.62
-44	0.62
-43	0.60
-42	0.59
-41	0.59
-40	0.59
-39	0.59
-38	0.60
-37	0.58
-36	0.64
-35	0.58
-34	0.62
-33	0.60
-32	0.63
-31	0.63
-30	0.64
-29	0.64
-28	0.62
-27	0.62
-26	0.63
-25	0.61
-24	0.63
-23	0.61
-22	0.63
-21	0.63
-20	0.62
-19	0.66
-18	0.63
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.62
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.64
4	0.63
5	0.63
6	0.59
7	0.60
8	0.57
9	0.59
10	0.57
11	0.60
12	0.57
13	0.60
14	0.57
15	0.59
16	0.56
17	0.60
18	0.55
19	0.62
20	0.57
21	0.62
22	0.54
23	0.60
24	0.58
25	0.58
26	0.57
27	0.63
28	0.58
29	0.59
30	0.57
31	0.60
32	0.58
33	0.62
34	0.57
35	0.59
36	0.58
37	0.64
38	0.62
39	0.57
40	0.58
41	0.67
42	0.59
43	0.62
44	0.56
45	0.58
46	0.58
47	0.60
48	0.61
49	0.64
50	0.59
51	0.64
52	0.61
53	0.65
54	0.63
55	0.62
56	0.58
57	0.66
58	0.66
59	0.70
60	0.63
