# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.52
-58	0.60
-57	0.57
-56	0.61
-55	0.56
-54	0.62
-53	0.67
-52	0.64
-51	0.58
-50	0.64
-49	0.57
-48	0.61
-47	0.65
-46	0.63
-45	0.59
-44	0.66
-43	0.62
-42	0.65
-41	0.58
-40	0.64
-39	0.59
-38	0.65
-37	0.61
-36	0.67
-35	0.61
-34	0.65
-33	0.65
-32	0.67
-31	0.64
-30	0.66
-29	0.64
-28	0.66
-27	0.63
-26	0.66
-25	0.63
-24	0.64
-23	0.63
-22	0.66
-21	0.65
-20	0.64
-19	0.67
-18	0.66
-17	0.67
-16	0.65
-15	0.64
-14	0.66
-13	0.67
-12	0.64
-11	0.66
-10	0.64
-9	0.65
-8	0.64
-7	0.66
-6	0.64
-5	0.63
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.64
3	0.65
4	0.64
5	0.64
6	0.61
7	0.63
8	0.60
9	0.62
10	0.59
11	0.63
12	0.60
13	0.62
14	0.59
15	0.59
16	0.60
17	0.64
18	0.59
19	0.65
20	0.58
21	0.64
22	0.59
23	0.62
24	0.60
25	0.63
26	0.59
27	0.63
28	0.61
29	0.63
30	0.60
31	0.66
32	0.64
33	0.65
34	0.63
35	0.62
36	0.61
37	0.66
38	0.66
39	0.65
40	0.65
41	0.66
42	0.63
43	0.62
44	0.65
45	0.59
46	0.60
47	0.68
48	0.65
49	0.64
50	0.61
51	0.70
52	0.67
53	0.64
54	0.60
55	0.63
56	0.68
57	0.65
58	0.69
59	0.68
60	0.66
