# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
241039.9	40749	1.541254	1.541254
3018.6	81475	1.957374	1.733510
2793.9	122204	1.970101	1.808061
2677.6	163276	1.995333	1.852929
2595.6	204486	2.026364	1.886264
2531.6	245231	2.001473	1.904789
2477.6	286154	2.046680	1.924265
2429.6	326972	2.058674	1.940396
2386.6	367704	2.050629	1.952213
2347.6	408745	2.033782	1.960204
2310.6	450835	2.073384	1.970417
2274.6	492739	2.012076	1.973915
2239.6	534015	2.069532	1.981092
2207.6	575347	2.018697	1.983763
2176.6	616873	2.039526	1.987452
2145.6	657977	2.059016	1.991824
2115.6	698731	2.049764	1.995143
2086.6	741531	2.067441	1.999223
2055.6	783081	2.060097	2.002392
2025.6	824680	2.039974	2.004266
1995.9	866627	2.064957	2.007148
1964.6	907894	2.066582	2.009800
1933.6	949756	2.074020	2.012574
1901.9	990679	2.094367	2.015867
1868.6	1031428	2.050532	2.017221
1833.3	1072184	2.072910	2.019301
1797.6	1113279	2.048591	2.020372
1759.9	1154345	2.037426	2.020976
1717.7	1195127	2.012855	2.020698
1672.8	1236356	2.028427	2.020955
1622.6	1277094	2.080844	2.022829
1567.6	1317936	1.991650	2.021853
1507.8	1358697	2.005087	2.021348
1444.7	1399458	1.967890	2.019763
1385.9	1440423	1.972355	2.018394
1334.9	1481269	1.979937	2.017320
1291.1	1522021	1.984620	2.016436
1254.8	1563068	1.980901	2.015492
1224.0	1604980	2.017205	2.015536
1196.5	1646998	1.999358	2.015121
1171.2	1689258	2.030912	2.015514
1149.4	1729972	1.991917	2.014955
1129.0	1771021	2.000658	2.014622
1110.8	1811733	2.013248	2.014591
1094.1	1852469	1.999264	2.014252
1078.0	1893332	1.981613	2.013540
1062.9	1935401	2.008582	2.013432
1048.3	1977535	2.038217	2.013956
1034.2	2018387	2.018249	2.014043
1020.9	2059933	2.019331	2.014149
1008.1	2103326	2.042347	2.014726
995.4	2144443	2.075088	2.015861
983.1	2187036	2.046492	2.016452
971.4	2230544	2.061572	2.017319
959.0	2274318	2.049815	2.017938
947.0	2315378	2.068301	2.018817
936.1	2358044	2.018251	2.018806
925.5	2400468	2.024453	2.018906
914.5	2443707	2.042857	2.019327
903.2	2486369	2.050990	2.019864
892.5	2529989	2.047153	2.020331
881.4	2574401	2.049856	2.020835
870.5	2618510	2.026554	2.020931
859.5	2662091	2.100968	2.022208
848.5	2703116	2.043849	2.022534
838.5	2747044	2.010829	2.022347
827.4	2791395	2.079075	2.023232
816.4	2834642	2.040211	2.023489
805.4	2877763	2.077434	2.024283
794.5	2920582	2.045015	2.024585
783.0	2962412	2.080946	2.025367
772.4	3006679	2.057958	2.025842
760.5	3050607	2.063106	2.026372
748.5	3093423	2.055230	2.026768
736.5	3135176	2.053682	2.027123
724.1	3178303	2.036257	2.027246
711.2	3221009	2.029654	2.027278
698.1	3264357	2.052246	2.027607
684.1	3305686	2.043149	2.027801
670.5	3348689	2.035006	2.027893
655.3	3391027	2.005466	2.027611
639.4	3432734	2.078462	2.028219
622.5	3474801	2.000071	2.027875
604.4	3516275	1.977743	2.027273
584.5	3558270	1.994296	2.026880
562.5	3600072	1.973115	2.026245
537.2	3641028	1.877134	2.024481
509.4	3682660	1.916223	2.023213
475.5	3723893	1.825146	2.020868
434.5	3765109	1.731707	2.017371
383.4	3806074	1.559833	2.011578
321.5	3846961	1.416775	2.003721
254.5	3888217	1.307899	1.994142
190.5	3928968	1.225250	1.983450
136.0	3970544	1.134401	1.971075
94.5	4012547	1.005874	1.956184
64.5	4053956	0.952518	1.940743
38.5	4070757	0.839190	1.933492
