# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.55
-58	0.55
-57	0.50
-56	0.63
-55	0.60
-54	0.57
-53	0.60
-52	0.61
-51	0.60
-50	0.61
-49	0.53
-48	0.62
-47	0.58
-46	0.59
-45	0.60
-44	0.60
-43	0.56
-42	0.61
-41	0.61
-40	0.59
-39	0.64
-38	0.62
-37	0.60
-36	0.65
-35	0.59
-34	0.64
-33	0.63
-32	0.63
-31	0.61
-30	0.64
-29	0.64
-28	0.63
-27	0.60
-26	0.66
-25	0.63
-24	0.63
-23	0.62
-22	0.62
-21	0.63
-20	0.61
-19	0.64
-18	0.63
-17	0.65
-16	0.62
-15	0.62
-14	0.64
-13	0.66
-12	0.62
-11	0.66
-10	0.62
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.60
12	0.57
13	0.59
14	0.55
15	0.57
16	0.55
17	0.61
18	0.56
19	0.61
20	0.55
21	0.60
22	0.57
23	0.59
24	0.56
25	0.59
26	0.58
27	0.61
28	0.56
29	0.61
30	0.55
31	0.63
32	0.58
33	0.64
34	0.60
35	0.58
36	0.58
37	0.64
38	0.59
39	0.60
40	0.57
41	0.63
42	0.62
43	0.63
44	0.60
45	0.59
46	0.65
47	0.63
48	0.59
49	0.62
50	0.58
51	0.64
52	0.63
53	0.59
54	0.64
55	0.64
56	0.61
57	0.59
58	0.63
59	0.67
60	0.63
