# [1]Indel length	[2]Mean VAF
-60	0.54
-59	0.58
-58	0.53
-57	0.57
-56	0.58
-55	0.61
-54	0.55
-53	0.56
-52	0.59
-51	0.56
-50	0.54
-49	0.51
-48	0.55
-47	0.57
-46	0.60
-45	0.56
-44	0.60
-43	0.59
-42	0.60
-41	0.57
-40	0.58
-39	0.58
-38	0.60
-37	0.60
-36	0.59
-35	0.56
-34	0.63
-33	0.56
-32	0.60
-31	0.60
-30	0.62
-29	0.60
-28	0.60
-27	0.61
-26	0.62
-25	0.60
-24	0.60
-23	0.60
-22	0.63
-21	0.61
-20	0.60
-19	0.61
-18	0.62
-17	0.64
-16	0.61
-15	0.61
-14	0.61
-13	0.64
-12	0.60
-11	0.63
-10	0.60
-9	0.62
-8	0.60
-7	0.63
-6	0.60
-5	0.60
-4	0.60
-3	0.61
-2	0.61
-1	0.65
1	0.65
2	0.60
3	0.61
4	0.61
5	0.60
6	0.57
7	0.58
8	0.56
9	0.57
10	0.54
11	0.57
12	0.55
13	0.57
14	0.54
15	0.56
16	0.55
17	0.58
18	0.54
19	0.60
20	0.54
21	0.59
22	0.54
23	0.58
24	0.56
25	0.59
26	0.56
27	0.60
28	0.54
29	0.60
30	0.56
31	0.60
32	0.55
33	0.59
34	0.56
35	0.57
36	0.55
37	0.60
38	0.57
39	0.60
40	0.57
41	0.60
42	0.60
43	0.57
44	0.58
45	0.53
46	0.58
47	0.58
48	0.60
49	0.61
50	0.53
51	0.58
52	0.61
53	0.62
54	0.59
55	0.59
56	0.66
57	0.63
58	0.56
59	0.65
60	0.61
