# [1]Indel length	[2]Count
-60	2525
-59	38
-58	74
-57	61
-56	99
-55	59
-54	104
-53	58
-52	116
-51	73
-50	143
-49	131
-48	194
-47	111
-46	142
-45	140
-44	194
-43	103
-42	242
-41	140
-40	342
-39	183
-38	283
-37	223
-36	460
-35	254
-34	410
-33	249
-32	635
-31	301
-30	744
-29	382
-28	941
-27	464
-26	856
-25	679
-24	1437
-23	627
-22	1259
-21	807
-20	2425
-19	972
-18	2201
-17	1149
-16	3655
-15	2321
-14	3480
-13	2044
-12	7516
-11	2694
-10	7594
-9	4242
-8	13252
-7	5323
-6	15856
-5	14888
-4	49525
-3	34027
-2	89881
-1	225738
1	228038
2	88409
3	32041
4	47156
5	13719
6	15351
7	4950
8	12876
9	3855
10	7158
11	2387
12	7010
13	1734
14	3028
15	2157
16	3465
17	1015
18	1978
19	843
20	2372
21	709
22	1045
23	524
24	1428
25	622
26	772
27	455
28	802
29	318
30	634
31	286
32	527
33	237
34	299
35	247
36	378
37	175
38	217
39	166
40	297
41	127
42	210
43	108
44	146
45	120
46	145
47	97
48	159
49	103
50	111
51	72
52	121
53	73
54	119
55	64
56	102
57	55
58	84
59	56
60	2247
