# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.48
-58	0.60
-57	0.63
-56	0.62
-55	0.62
-54	0.60
-53	0.61
-52	0.63
-51	0.60
-50	0.65
-49	0.60
-48	0.61
-47	0.60
-46	0.63
-45	0.60
-44	0.61
-43	0.59
-42	0.63
-41	0.62
-40	0.63
-39	0.62
-38	0.66
-37	0.58
-36	0.64
-35	0.60
-34	0.65
-33	0.61
-32	0.65
-31	0.66
-30	0.65
-29	0.65
-28	0.65
-27	0.62
-26	0.65
-25	0.64
-24	0.64
-23	0.64
-22	0.66
-21	0.63
-20	0.63
-19	0.66
-18	0.66
-17	0.68
-16	0.64
-15	0.64
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.67
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.60
9	0.62
10	0.58
11	0.62
12	0.59
13	0.63
14	0.59
15	0.60
16	0.59
17	0.64
18	0.58
19	0.65
20	0.57
21	0.66
22	0.59
23	0.63
24	0.59
25	0.61
26	0.60
27	0.64
28	0.61
29	0.61
30	0.61
31	0.66
32	0.61
33	0.65
34	0.62
35	0.59
36	0.63
37	0.66
38	0.63
39	0.63
40	0.61
41	0.68
42	0.66
43	0.68
44	0.58
45	0.60
46	0.65
47	0.64
48	0.59
49	0.61
50	0.66
51	0.71
52	0.64
53	0.63
54	0.65
55	0.66
56	0.65
57	0.68
58	0.67
59	0.74
60	0.66
