# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.60
-58	0.59
-57	0.62
-56	0.64
-55	0.59
-54	0.59
-53	0.57
-52	0.58
-51	0.53
-50	0.56
-49	0.53
-48	0.59
-47	0.61
-46	0.61
-45	0.55
-44	0.62
-43	0.62
-42	0.62
-41	0.59
-40	0.58
-39	0.60
-38	0.62
-37	0.63
-36	0.63
-35	0.63
-34	0.66
-33	0.59
-32	0.62
-31	0.65
-30	0.63
-29	0.64
-28	0.64
-27	0.64
-26	0.65
-25	0.64
-24	0.65
-23	0.63
-22	0.65
-21	0.63
-20	0.63
-19	0.66
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.64
-5	0.63
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.68
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.61
14	0.57
15	0.59
16	0.57
17	0.61
18	0.56
19	0.62
20	0.56
21	0.62
22	0.56
23	0.61
24	0.58
25	0.59
26	0.56
27	0.62
28	0.58
29	0.62
30	0.59
31	0.63
32	0.59
33	0.61
34	0.58
35	0.63
36	0.60
37	0.64
38	0.60
39	0.63
40	0.59
41	0.64
42	0.62
43	0.60
44	0.57
45	0.60
46	0.58
47	0.60
48	0.58
49	0.57
50	0.61
51	0.62
52	0.65
53	0.60
54	0.60
55	0.64
56	0.58
57	0.62
58	0.58
59	0.72
60	0.62
