# [1]Indel length	[2]Count
-60	2478
-59	42
-58	81
-57	76
-56	112
-55	58
-54	112
-53	69
-52	142
-51	89
-50	168
-49	157
-48	203
-47	112
-46	170
-45	132
-44	221
-43	102
-42	218
-41	139
-40	397
-39	198
-38	297
-37	212
-36	484
-35	293
-34	426
-33	285
-32	692
-31	343
-30	761
-29	406
-28	983
-27	485
-26	973
-25	658
-24	1613
-23	660
-22	1365
-21	863
-20	2563
-19	1066
-18	2341
-17	1256
-16	3832
-15	2469
-14	3811
-13	2202
-12	7901
-11	2800
-10	8053
-9	4412
-8	13942
-7	5717
-6	16732
-5	15515
-4	52020
-3	36170
-2	94966
-1	235549
1	239757
2	94022
3	34180
4	49717
5	14426
6	16338
7	5432
8	13873
9	4223
10	7660
11	2599
12	7713
13	1960
14	3512
15	2314
16	3837
17	1157
18	2255
19	882
20	2552
21	839
22	1260
23	643
24	1521
25	679
26	892
27	491
28	923
29	363
30	769
31	298
32	607
33	272
34	401
35	302
36	451
37	197
38	281
39	182
40	342
41	145
42	223
43	122
44	182
45	135
46	159
47	113
48	204
49	134
50	144
51	85
52	143
53	87
54	119
55	87
56	102
57	73
58	89
59	71
60	2973
