# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.54
-58	0.54
-57	0.58
-56	0.63
-55	0.60
-54	0.62
-53	0.56
-52	0.57
-51	0.54
-50	0.61
-49	0.56
-48	0.59
-47	0.63
-46	0.60
-45	0.60
-44	0.65
-43	0.58
-42	0.61
-41	0.61
-40	0.62
-39	0.61
-38	0.62
-37	0.64
-36	0.62
-35	0.59
-34	0.64
-33	0.62
-32	0.65
-31	0.65
-30	0.65
-29	0.63
-28	0.65
-27	0.62
-26	0.65
-25	0.62
-24	0.64
-23	0.63
-22	0.66
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.61
12	0.58
13	0.60
14	0.57
15	0.58
16	0.58
17	0.61
18	0.57
19	0.61
20	0.57
21	0.63
22	0.57
23	0.61
24	0.59
25	0.61
26	0.58
27	0.64
28	0.59
29	0.64
30	0.58
31	0.62
32	0.58
33	0.61
34	0.59
35	0.60
36	0.60
37	0.61
38	0.64
39	0.57
40	0.61
41	0.64
42	0.62
43	0.62
44	0.57
45	0.63
46	0.61
47	0.65
48	0.60
49	0.64
50	0.63
51	0.61
52	0.60
53	0.62
54	0.61
55	0.58
56	0.61
57	0.68
58	0.61
59	0.67
60	0.63
