# [1]Indel length	[2]Count
-60	2512
-59	40
-58	72
-57	47
-56	119
-55	60
-54	109
-53	66
-52	135
-51	75
-50	149
-49	135
-48	211
-47	109
-46	171
-45	122
-44	202
-43	129
-42	196
-41	145
-40	392
-39	188
-38	292
-37	192
-36	455
-35	249
-34	429
-33	286
-32	669
-31	319
-30	760
-29	394
-28	911
-27	478
-26	921
-25	646
-24	1544
-23	658
-22	1299
-21	872
-20	2502
-19	987
-18	2227
-17	1179
-16	3827
-15	2363
-14	3641
-13	2116
-12	7622
-11	2772
-10	7785
-9	4264
-8	13588
-7	5559
-6	16071
-5	15078
-4	50586
-3	35161
-2	92447
-1	230858
1	234411
2	91051
3	33013
4	48387
5	14126
6	15801
7	5142
8	13401
9	4033
10	7433
11	2551
12	7331
13	1830
14	3243
15	2237
16	3640
17	1093
18	2111
19	854
20	2444
21	781
22	1167
23	601
24	1484
25	645
26	823
27	459
28	869
29	339
30	688
31	319
32	556
33	248
34	349
35	258
36	400
37	196
38	241
39	175
40	338
41	131
42	211
43	118
44	159
45	128
46	155
47	97
48	172
49	118
50	112
51	74
52	138
53	98
54	109
55	67
56	86
57	63
58	80
59	61
60	2554
