# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.57
-58	0.57
-57	0.65
-56	0.64
-55	0.60
-54	0.60
-53	0.59
-52	0.60
-51	0.57
-50	0.57
-49	0.55
-48	0.58
-47	0.58
-46	0.59
-45	0.60
-44	0.64
-43	0.58
-42	0.62
-41	0.65
-40	0.58
-39	0.58
-38	0.63
-37	0.59
-36	0.62
-35	0.60
-34	0.64
-33	0.63
-32	0.66
-31	0.65
-30	0.63
-29	0.62
-28	0.64
-27	0.63
-26	0.63
-25	0.61
-24	0.63
-23	0.64
-22	0.65
-21	0.62
-20	0.62
-19	0.65
-18	0.64
-17	0.66
-16	0.62
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.59
7	0.60
8	0.57
9	0.60
10	0.56
11	0.60
12	0.57
13	0.60
14	0.55
15	0.58
16	0.56
17	0.60
18	0.55
19	0.62
20	0.55
21	0.59
22	0.55
23	0.62
24	0.57
25	0.59
26	0.55
27	0.59
28	0.57
29	0.59
30	0.57
31	0.61
32	0.57
33	0.59
34	0.58
35	0.57
36	0.59
37	0.61
38	0.60
39	0.64
40	0.60
41	0.64
42	0.62
43	0.59
44	0.59
45	0.57
46	0.56
47	0.68
48	0.55
49	0.64
50	0.61
51	0.62
52	0.65
53	0.66
54	0.62
55	0.65
56	0.63
57	0.62
58	0.62
59	0.58
60	0.63
