# [1]Indel length	[2]Count
-60	2527
-59	40
-58	91
-57	56
-56	104
-55	59
-54	112
-53	80
-52	123
-51	90
-50	167
-49	169
-48	200
-47	105
-46	154
-45	123
-44	213
-43	116
-42	228
-41	140
-40	395
-39	197
-38	321
-37	212
-36	417
-35	264
-34	405
-33	274
-32	694
-31	337
-30	788
-29	377
-28	948
-27	526
-26	964
-25	692
-24	1575
-23	593
-22	1317
-21	851
-20	2576
-19	1017
-18	2368
-17	1200
-16	3904
-15	2375
-14	3700
-13	2147
-12	7778
-11	2731
-10	7841
-9	4430
-8	13859
-7	5460
-6	16593
-5	15428
-4	51717
-3	35751
-2	93717
-1	234422
1	237864
2	92935
3	33393
4	49066
5	14100
6	16113
7	5158
8	13808
9	4048
10	7539
11	2520
12	7495
13	1883
14	3341
15	2207
16	3649
17	1108
18	2110
19	851
20	2452
21	794
22	1125
23	594
24	1486
25	663
26	825
27	446
28	855
29	340
30	714
31	287
32	578
33	238
34	339
35	251
36	411
37	198
38	252
39	165
40	325
41	154
42	197
43	139
44	159
45	127
46	144
47	113
48	193
49	137
50	129
51	84
52	147
53	96
54	112
55	76
56	100
57	68
58	90
59	63
60	2700
