# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.50
-58	0.53
-57	0.62
-56	0.61
-55	0.54
-54	0.57
-53	0.56
-52	0.54
-51	0.56
-50	0.60
-49	0.54
-48	0.62
-47	0.55
-46	0.61
-45	0.60
-44	0.62
-43	0.62
-42	0.61
-41	0.62
-40	0.58
-39	0.63
-38	0.65
-37	0.62
-36	0.65
-35	0.62
-34	0.64
-33	0.63
-32	0.63
-31	0.62
-30	0.64
-29	0.64
-28	0.64
-27	0.63
-26	0.64
-25	0.64
-24	0.62
-23	0.61
-22	0.65
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.59
7	0.59
8	0.58
9	0.60
10	0.58
11	0.60
12	0.58
13	0.61
14	0.57
15	0.58
16	0.57
17	0.62
18	0.57
19	0.61
20	0.57
21	0.61
22	0.58
23	0.62
24	0.58
25	0.58
26	0.58
27	0.62
28	0.59
29	0.62
30	0.58
31	0.66
32	0.61
33	0.62
34	0.60
35	0.58
36	0.59
37	0.64
38	0.61
39	0.60
40	0.62
41	0.65
42	0.63
43	0.60
44	0.55
45	0.60
46	0.58
47	0.60
48	0.62
49	0.65
50	0.62
51	0.61
52	0.68
53	0.62
54	0.65
55	0.64
56	0.60
57	0.65
58	0.59
59	0.68
60	0.64
