# [1]Indel length	[2]Count
-60	2449
-59	48
-58	84
-57	66
-56	123
-55	49
-54	105
-53	69
-52	113
-51	73
-50	173
-49	160
-48	206
-47	110
-46	147
-45	129
-44	205
-43	122
-42	221
-41	148
-40	377
-39	192
-38	302
-37	222
-36	451
-35	247
-34	400
-33	244
-32	629
-31	315
-30	761
-29	365
-28	917
-27	438
-26	949
-25	706
-24	1528
-23	619
-22	1288
-21	821
-20	2477
-19	938
-18	2214
-17	1163
-16	3707
-15	2314
-14	3624
-13	2096
-12	7507
-11	2711
-10	7679
-9	4321
-8	13339
-7	5470
-6	15949
-5	14957
-4	50111
-3	34668
-2	91212
-1	228086
1	231443
2	90083
3	32636
4	47743
5	13814
6	15705
7	5108
8	13290
9	4030
10	7114
11	2500
12	7296
13	1808
14	3295
15	2209
16	3646
17	1077
18	2070
19	857
20	2455
21	761
22	1132
23	567
24	1396
25	616
26	738
27	435
28	844
29	315
30	662
31	307
32	533
33	223
34	357
35	256
36	368
37	196
38	251
39	175
40	300
41	131
42	199
43	117
44	168
45	135
46	151
47	101
48	185
49	107
50	138
51	72
52	133
53	83
54	93
55	78
56	96
57	52
58	77
59	66
60	2518
