# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.56
-58	0.60
-57	0.61
-56	0.60
-55	0.56
-54	0.57
-53	0.56
-52	0.63
-51	0.59
-50	0.60
-49	0.58
-48	0.63
-47	0.57
-46	0.65
-45	0.58
-44	0.64
-43	0.58
-42	0.62
-41	0.63
-40	0.61
-39	0.59
-38	0.65
-37	0.60
-36	0.64
-35	0.62
-34	0.64
-33	0.62
-32	0.66
-31	0.65
-30	0.64
-29	0.62
-28	0.65
-27	0.61
-26	0.66
-25	0.64
-24	0.64
-23	0.64
-22	0.65
-21	0.66
-20	0.63
-19	0.66
-18	0.66
-17	0.66
-16	0.63
-15	0.65
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.64
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.61
10	0.60
11	0.62
12	0.59
13	0.62
14	0.59
15	0.61
16	0.60
17	0.62
18	0.59
19	0.64
20	0.59
21	0.65
22	0.59
23	0.63
24	0.61
25	0.63
26	0.61
27	0.67
28	0.61
29	0.65
30	0.59
31	0.64
32	0.61
33	0.65
34	0.61
35	0.62
36	0.60
37	0.64
38	0.65
39	0.62
40	0.65
41	0.68
42	0.64
43	0.68
44	0.66
45	0.63
46	0.63
47	0.59
48	0.63
49	0.71
50	0.64
51	0.68
52	0.69
53	0.66
54	0.66
55	0.74
56	0.58
57	0.65
58	0.65
59	0.68
60	0.66
