# [1]Indel length	[2]Count
-60	2540
-59	46
-58	86
-57	58
-56	102
-55	53
-54	113
-53	64
-52	127
-51	71
-50	175
-49	152
-48	180
-47	105
-46	162
-45	134
-44	225
-43	112
-42	225
-41	135
-40	381
-39	169
-38	319
-37	231
-36	444
-35	268
-34	416
-33	270
-32	637
-31	309
-30	737
-29	391
-28	968
-27	467
-26	939
-25	700
-24	1533
-23	630
-22	1309
-21	814
-20	2511
-19	933
-18	2269
-17	1236
-16	3862
-15	2425
-14	3702
-13	2153
-12	7711
-11	2757
-10	7851
-9	4398
-8	13550
-7	5614
-6	16191
-5	15214
-4	50839
-3	35031
-2	92378
-1	230959
1	234633
2	92191
3	33544
4	48681
5	14445
6	15909
7	5242
8	13533
9	4097
10	7497
11	2603
12	7345
13	1842
14	3388
15	2239
16	3740
17	1129
18	2111
19	913
20	2472
21	798
22	1208
23	619
24	1526
25	654
26	861
27	474
28	912
29	333
30	741
31	323
32	605
33	250
34	408
35	300
36	433
37	210
38	277
39	190
40	369
41	127
42	224
43	127
44	186
45	124
46	155
47	110
48	191
49	130
50	147
51	88
52	136
53	79
54	131
55	73
56	118
57	71
58	97
59	76
60	3039
