# [1]Indel length	[2]Count
-60	2319
-59	42
-58	81
-57	54
-56	112
-55	65
-54	101
-53	63
-52	110
-51	79
-50	136
-49	113
-48	164
-47	95
-46	133
-45	112
-44	178
-43	103
-42	222
-41	125
-40	348
-39	175
-38	295
-37	165
-36	407
-35	235
-34	370
-33	251
-32	624
-31	323
-30	722
-29	341
-28	855
-27	473
-26	860
-25	649
-24	1443
-23	590
-22	1216
-21	741
-20	2374
-19	927
-18	2111
-17	1118
-16	3568
-15	2220
-14	3396
-13	1926
-12	7296
-11	2700
-10	7292
-9	4083
-8	12850
-7	5174
-6	15644
-5	14456
-4	48876
-3	33273
-2	88031
-1	221058
1	222254
2	85853
3	30923
4	45997
5	13242
6	14746
7	4627
8	12440
9	3705
10	6776
11	2245
12	6827
13	1641
14	2934
15	2028
16	3265
17	969
18	1869
19	798
20	2168
21	721
22	1021
23	537
24	1292
25	555
26	698
27	409
28	723
29	291
30	623
31	266
32	506
33	221
34	300
35	225
36	344
37	156
38	226
39	149
40	264
41	128
42	178
43	99
44	130
45	108
46	120
47	88
48	142
49	94
50	105
51	76
52	97
53	77
54	84
55	54
56	80
57	46
58	64
59	64
60	2011
