# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.63
-58	0.57
-57	0.53
-56	0.61
-55	0.62
-54	0.64
-53	0.58
-52	0.61
-51	0.66
-50	0.63
-49	0.56
-48	0.61
-47	0.58
-46	0.64
-45	0.66
-44	0.66
-43	0.60
-42	0.64
-41	0.65
-40	0.62
-39	0.64
-38	0.63
-37	0.64
-36	0.64
-35	0.61
-34	0.66
-33	0.63
-32	0.67
-31	0.65
-30	0.66
-29	0.65
-28	0.66
-27	0.65
-26	0.66
-25	0.64
-24	0.65
-23	0.65
-22	0.66
-21	0.66
-20	0.65
-19	0.66
-18	0.66
-17	0.66
-16	0.65
-15	0.66
-14	0.66
-13	0.68
-12	0.64
-11	0.67
-10	0.64
-9	0.68
-8	0.64
-7	0.67
-6	0.64
-5	0.65
-4	0.65
-3	0.65
-2	0.66
-1	0.70
1	0.69
2	0.65
3	0.66
4	0.65
5	0.65
6	0.61
7	0.63
8	0.59
9	0.61
10	0.59
11	0.63
12	0.59
13	0.63
14	0.58
15	0.59
16	0.59
17	0.63
18	0.59
19	0.64
20	0.58
21	0.63
22	0.58
23	0.62
24	0.59
25	0.62
26	0.59
27	0.64
28	0.61
29	0.65
30	0.59
31	0.68
32	0.60
33	0.63
34	0.62
35	0.63
36	0.60
37	0.67
38	0.64
39	0.58
40	0.62
41	0.68
42	0.64
43	0.64
44	0.63
45	0.63
46	0.61
47	0.68
48	0.64
49	0.63
50	0.64
51	0.66
52	0.64
53	0.67
54	0.70
55	0.62
56	0.65
57	0.65
58	0.63
59	0.62
60	0.65
