# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.53
-58	0.61
-57	0.55
-56	0.62
-55	0.63
-54	0.65
-53	0.60
-52	0.57
-51	0.54
-50	0.61
-49	0.54
-48	0.62
-47	0.59
-46	0.62
-45	0.52
-44	0.60
-43	0.62
-42	0.61
-41	0.59
-40	0.61
-39	0.60
-38	0.61
-37	0.61
-36	0.62
-35	0.60
-34	0.62
-33	0.62
-32	0.65
-31	0.62
-30	0.64
-29	0.64
-28	0.62
-27	0.62
-26	0.63
-25	0.63
-24	0.63
-23	0.62
-22	0.65
-21	0.64
-20	0.62
-19	0.65
-18	0.64
-17	0.67
-16	0.63
-15	0.62
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.59
12	0.57
13	0.58
14	0.57
15	0.59
16	0.57
17	0.60
18	0.56
19	0.61
20	0.56
21	0.60
22	0.55
23	0.59
24	0.57
25	0.59
26	0.55
27	0.60
28	0.58
29	0.62
30	0.57
31	0.60
32	0.57
33	0.60
34	0.58
35	0.62
36	0.59
37	0.60
38	0.63
39	0.62
40	0.59
41	0.68
42	0.59
43	0.65
44	0.55
45	0.56
46	0.59
47	0.61
48	0.59
49	0.62
50	0.59
51	0.66
52	0.65
53	0.66
54	0.63
55	0.65
56	0.64
57	0.63
58	0.61
59	0.64
60	0.63
