# [1]Indel length	[2]Count
-60	2457
-59	45
-58	69
-57	62
-56	119
-55	60
-54	129
-53	62
-52	109
-51	78
-50	151
-49	149
-48	172
-47	99
-46	157
-45	143
-44	221
-43	104
-42	210
-41	139
-40	385
-39	182
-38	284
-37	205
-36	426
-35	250
-34	393
-33	262
-32	605
-31	318
-30	771
-29	399
-28	909
-27	489
-26	880
-25	630
-24	1487
-23	645
-22	1284
-21	804
-20	2456
-19	987
-18	2223
-17	1221
-16	3707
-15	2411
-14	3571
-13	2044
-12	7539
-11	2801
-10	7659
-9	4198
-8	13300
-7	5587
-6	15873
-5	15064
-4	50171
-3	34664
-2	91342
-1	227972
1	231687
2	89995
3	32624
4	47398
5	14006
6	15581
7	5031
8	13111
9	3989
10	7192
11	2520
12	7141
13	1812
14	3148
15	2221
16	3626
17	1110
18	2030
19	850
20	2392
21	775
22	1174
23	599
24	1387
25	603
26	810
27	459
28	831
29	335
30	628
31	294
32	566
33	241
34	368
35	245
36	392
37	195
38	234
39	169
40	335
41	124
42	204
43	110
44	156
45	118
46	138
47	100
48	167
49	103
50	141
51	69
52	106
53	90
54	110
55	76
56	104
57	71
58	82
59	50
60	2497
