# [1]Indel length	[2]Count
-60	2452
-59	49
-58	79
-57	57
-56	103
-55	60
-54	124
-53	60
-52	125
-51	89
-50	144
-49	149
-48	213
-47	102
-46	162
-45	136
-44	206
-43	123
-42	229
-41	138
-40	390
-39	187
-38	294
-37	204
-36	444
-35	277
-34	402
-33	259
-32	648
-31	330
-30	732
-29	381
-28	945
-27	494
-26	930
-25	729
-24	1545
-23	667
-22	1354
-21	809
-20	2531
-19	1026
-18	2252
-17	1204
-16	3875
-15	2385
-14	3651
-13	2166
-12	7659
-11	2827
-10	7904
-9	4400
-8	13665
-7	5582
-6	16272
-5	15149
-4	51041
-3	35233
-2	93363
-1	232963
1	236817
2	92401
3	33533
4	48647
5	14249
6	15987
7	5261
8	13671
9	4134
10	7383
11	2602
12	7351
13	1880
14	3442
15	2277
16	3667
17	1072
18	2172
19	856
20	2512
21	782
22	1174
23	584
24	1526
25	668
26	814
27	469
28	918
29	321
30	697
31	305
32	565
33	247
34	353
35	256
36	396
37	203
38	250
39	166
40	330
41	142
42	217
43	122
44	165
45	116
46	132
47	111
48	197
49	99
50	122
51	84
52	142
53	80
54	123
55	81
56	103
57	61
58	86
59	55
60	2665
