# [1]Indel length	[2]Count
-60	2946
-59	55
-58	95
-57	73
-56	142
-55	84
-54	161
-53	77
-52	149
-51	111
-50	191
-49	201
-48	229
-47	107
-46	198
-45	158
-44	265
-43	165
-42	285
-41	178
-40	491
-39	204
-38	378
-37	252
-36	540
-35	315
-34	518
-33	312
-32	786
-31	397
-30	907
-29	482
-28	1146
-27	584
-26	1097
-25	873
-24	1899
-23	813
-22	1598
-21	1100
-20	3121
-19	1289
-18	2842
-17	1598
-16	4824
-15	3079
-14	4508
-13	2599
-12	9461
-11	3508
-10	9715
-9	5511
-8	16446
-7	6912
-6	20000
-5	18954
-4	61554
-3	44342
-2	114264
-1	284408
1	286967
2	111835
3	41014
4	57275
5	17246
6	19208
7	6440
8	16370
9	5157
10	9097
11	3165
12	8840
13	2276
14	4019
15	2706
16	4521
17	1334
18	2645
19	1047
20	3073
21	971
22	1425
23	721
24	1813
25	791
26	1021
27	524
28	1095
29	434
30	890
31	361
32	744
33	288
34	478
35	298
36	488
37	239
38	312
39	186
40	381
41	166
42	260
43	148
44	230
45	176
46	188
47	117
48	244
49	144
50	173
51	94
52	158
53	112
54	139
55	86
56	127
57	76
58	105
59	87
60	3100
