# [1]Indel length	[2]Mean VAF
-60	0.54
-59	0.55
-58	0.57
-57	0.56
-56	0.57
-55	0.53
-54	0.53
-53	0.53
-52	0.54
-51	0.58
-50	0.58
-49	0.53
-48	0.56
-47	0.54
-46	0.59
-45	0.53
-44	0.62
-43	0.58
-42	0.60
-41	0.58
-40	0.58
-39	0.60
-38	0.61
-37	0.60
-36	0.58
-35	0.57
-34	0.59
-33	0.59
-32	0.61
-31	0.60
-30	0.61
-29	0.61
-28	0.61
-27	0.61
-26	0.60
-25	0.59
-24	0.61
-23	0.60
-22	0.62
-21	0.60
-20	0.59
-19	0.62
-18	0.62
-17	0.63
-16	0.60
-15	0.61
-14	0.61
-13	0.63
-12	0.60
-11	0.62
-10	0.59
-9	0.62
-8	0.60
-7	0.62
-6	0.60
-5	0.60
-4	0.60
-3	0.60
-2	0.61
-1	0.65
1	0.65
2	0.60
3	0.61
4	0.62
5	0.60
6	0.56
7	0.57
8	0.56
9	0.57
10	0.55
11	0.58
12	0.55
13	0.57
14	0.54
15	0.56
16	0.55
17	0.59
18	0.53
19	0.60
20	0.55
21	0.59
22	0.54
23	0.59
24	0.56
25	0.58
26	0.55
27	0.60
28	0.55
29	0.60
30	0.56
31	0.65
32	0.55
33	0.61
34	0.56
35	0.60
36	0.59
37	0.61
38	0.60
39	0.56
40	0.55
41	0.63
42	0.58
43	0.61
44	0.55
45	0.59
46	0.60
47	0.59
48	0.59
49	0.62
50	0.61
51	0.61
52	0.58
53	0.64
54	0.62
55	0.60
56	0.56
57	0.68
58	0.62
59	0.60
60	0.63
