# [1]Indel length	[2]Count
-60	2509
-59	50
-58	82
-57	49
-56	109
-55	67
-54	110
-53	79
-52	110
-51	81
-50	176
-49	155
-48	200
-47	96
-46	165
-45	116
-44	194
-43	106
-42	225
-41	144
-40	375
-39	195
-38	312
-37	199
-36	442
-35	242
-34	421
-33	269
-32	632
-31	340
-30	748
-29	373
-28	886
-27	480
-26	898
-25	666
-24	1579
-23	663
-22	1336
-21	853
-20	2493
-19	956
-18	2200
-17	1156
-16	3823
-15	2378
-14	3662
-13	2108
-12	7712
-11	2777
-10	7887
-9	4297
-8	13569
-7	5504
-6	16194
-5	15090
-4	50827
-3	35149
-2	92504
-1	230811
1	234293
2	91511
3	33358
4	48431
5	13999
6	15850
7	5235
8	13553
9	4110
10	7276
11	2572
12	7352
13	1862
14	3189
15	2222
16	3687
17	1040
18	2122
19	862
20	2424
21	790
22	1118
23	583
24	1443
25	614
26	800
27	446
28	857
29	306
30	698
31	294
32	577
33	249
34	362
35	263
36	388
37	191
38	251
39	164
40	325
41	127
42	206
43	106
44	171
45	123
46	118
47	95
48	175
49	107
50	130
51	89
52	123
53	82
54	102
55	84
56	95
57	53
58	72
59	59
60	2391
