# [1]Indel length	[2]Count
-60	2438
-59	36
-58	79
-57	61
-56	124
-55	54
-54	122
-53	53
-52	120
-51	91
-50	161
-49	158
-48	186
-47	116
-46	150
-45	121
-44	193
-43	107
-42	223
-41	152
-40	379
-39	178
-38	292
-37	199
-36	440
-35	249
-34	416
-33	263
-32	662
-31	292
-30	753
-29	382
-28	925
-27	486
-26	895
-25	661
-24	1519
-23	627
-22	1295
-21	806
-20	2442
-19	955
-18	2245
-17	1198
-16	3735
-15	2297
-14	3505
-13	2180
-12	7552
-11	2693
-10	7630
-9	4262
-8	13349
-7	5420
-6	16093
-5	15014
-4	50337
-3	34868
-2	91356
-1	227939
1	231451
2	89854
3	32321
4	47676
5	13584
6	15477
7	5011
8	13209
9	3904
10	7290
11	2454
12	7055
13	1771
14	3222
15	2135
16	3538
17	1046
18	2069
19	800
20	2384
21	741
22	1110
23	566
24	1442
25	580
26	750
27	470
28	794
29	328
30	661
31	289
32	532
33	240
34	369
35	247
36	369
37	193
38	250
39	156
40	317
41	114
42	197
43	113
44	166
45	114
46	139
47	92
48	180
49	117
50	131
51	79
52	106
53	86
54	99
55	76
56	106
57	59
58	74
59	67
60	2427
