# [1]Indel length	[2]Count
-60	2598
-59	38
-58	78
-57	62
-56	106
-55	60
-54	116
-53	77
-52	113
-51	79
-50	167
-49	148
-48	200
-47	95
-46	146
-45	109
-44	198
-43	115
-42	228
-41	137
-40	364
-39	161
-38	292
-37	205
-36	426
-35	266
-34	375
-33	259
-32	628
-31	288
-30	749
-29	389
-28	947
-27	491
-26	943
-25	684
-24	1502
-23	636
-22	1294
-21	792
-20	2462
-19	997
-18	2201
-17	1212
-16	3736
-15	2369
-14	3618
-13	2071
-12	7573
-11	2819
-10	7699
-9	4257
-8	13353
-7	5527
-6	16229
-5	15136
-4	50123
-3	34890
-2	91974
-1	229435
1	233514
2	90641
3	32931
4	48060
5	14097
6	15804
7	5141
8	13457
9	4081
10	7266
11	2537
12	7297
13	1850
14	3250
15	2248
16	3643
17	1081
18	1992
19	847
20	2386
21	791
22	1155
23	592
24	1489
25	591
26	808
27	459
28	866
29	315
30	701
31	300
32	554
33	254
34	339
35	256
36	407
37	180
38	245
39	166
40	309
41	131
42	199
43	124
44	176
45	122
46	135
47	119
48	178
49	93
50	127
51	72
52	114
53	88
54	118
55	75
56	110
57	60
58	77
59	64
60	2545
