# [1]Indel length	[2]Count
-60	2615
-59	48
-58	90
-57	54
-56	111
-55	64
-54	136
-53	57
-52	125
-51	85
-50	168
-49	170
-48	209
-47	105
-46	158
-45	133
-44	206
-43	127
-42	244
-41	146
-40	384
-39	180
-38	311
-37	218
-36	462
-35	275
-34	397
-33	294
-32	722
-31	338
-30	796
-29	385
-28	941
-27	486
-26	967
-25	714
-24	1586
-23	643
-22	1340
-21	854
-20	2585
-19	1027
-18	2281
-17	1238
-16	3943
-15	2479
-14	3737
-13	2165
-12	7819
-11	2881
-10	7926
-9	4446
-8	13958
-7	5569
-6	17004
-5	15555
-4	52388
-3	36171
-2	94896
-1	236592
1	239478
2	93746
3	33798
4	49767
5	14349
6	16338
7	5261
8	13905
9	4114
10	7615
11	2548
12	7411
13	1890
14	3447
15	2294
16	3776
17	1079
18	2144
19	877
20	2549
21	760
22	1199
23	592
24	1555
25	667
26	784
27	458
28	884
29	340
30	739
31	329
32	608
33	245
34	349
35	253
36	396
37	200
38	269
39	164
40	337
41	146
42	213
43	127
44	166
45	144
46	158
47	121
48	189
49	128
50	145
51	85
52	118
53	88
54	116
55	88
56	101
57	73
58	99
59	62
60	2806
