# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
218919.9	40705	1.605620	1.605620
2446.6	81495	2.012778	1.794657
2255.6	122332	2.057348	1.877181
2156.8	163296	2.055875	1.920015
2087.6	204007	2.044724	1.944079
2032.6	245281	2.055975	1.962331
1986.9	286272	2.089696	1.979920
1946.6	327330	2.058780	1.989588
1910.6	368604	2.098183	2.001368
1876.8	410337	2.041321	2.005383
1845.6	451896	2.120045	2.015575
1816.6	492893	2.158475	2.026966
1788.6	534130	2.073718	2.030525
1762.6	575991	2.055994	2.032361
1736.7	616922	2.086104	2.035869
1711.9	657662	2.068927	2.037896
1687.6	698486	2.114909	2.042292
1663.6	740337	2.043930	2.042385
1639.6	781524	2.096534	2.045191
1615.9	823337	2.107618	2.048301
1591.6	865101	2.108597	2.051158
1566.6	905937	2.043148	2.050796
1542.6	947815	2.074292	2.051827
1516.9	988878	2.051423	2.051810
1491.6	1029591	2.028340	2.050875
1465.6	1071244	2.035490	2.050274
1437.6	1112901	1.999496	2.048342
1408.7	1154098	2.003354	2.046713
1377.9	1194678	1.988658	2.044704
1345.6	1235652	2.000220	2.043208
1310.6	1276256	1.939975	2.039812
1272.6	1317362	1.937192	2.036502
1231.9	1358075	1.952143	2.033903
1188.3	1399291	1.923535	2.030533
1143.6	1439979	1.967544	2.028716
1101.9	1480595	1.954965	2.026644
1063.6	1521543	1.944840	2.024383
1030.4	1562541	1.980156	2.023206
1001.5	1603125	2.043876	2.023726
975.9	1644671	2.036322	2.024043
953.2	1686994	2.053167	2.024767
932.0	1727599	2.058987	2.025562
914.2	1769076	2.066465	2.026509
897.3	1811092	2.070672	2.027519
881.5	1853504	2.063787	2.028339
866.4	1895215	2.063606	2.029106
852.1	1936506	2.060179	2.029762
839.3	1979697	2.072562	2.030683
826.3	2021570	2.032298	2.030717
814.4	2065092	2.061265	2.031354
802.4	2106672	2.094441	2.032575
791.3	2149332	2.063995	2.033192
780.4	2193342	2.113328	2.034759
769.4	2234427	2.097015	2.035882
759.0	2276924	2.049440	2.036133
749.5	2320056	2.084162	2.037013
739.5	2363801	2.076085	2.037727
729.4	2408225	2.072412	2.038359
719.5	2453206	2.083636	2.039178
709.0	2494605	2.062962	2.039569
700.2	2535970	2.029515	2.039405
691.5	2577383	2.024834	2.039170
682.5	2619415	2.035897	2.039117
673.4	2661076	2.072572	2.039635
664.4	2703304	2.106142	2.040652
655.4	2744688	2.031573	2.040515
646.5	2786366	2.024967	2.040281
637.4	2827824	2.075747	2.040795
628.5	2868567	2.053511	2.040975
619.5	2909394	1.998458	2.040370
610.5	2954041	2.029791	2.040210
600.4	2997318	2.035917	2.040148
590.3	3040108	2.037984	2.040117
580.5	3082297	2.033652	2.040028
570.5	3126626	2.054434	2.040232
559.5	3170443	2.043904	2.040282
548.5	3212453	2.010606	2.039891
537.4	3256566	1.967176	2.038882
525.2	3298764	2.017592	2.038608
513.2	3342179	2.025436	2.038436
500.4	3382879	1.974929	2.037656
487.5	3425179	2.000426	2.037190
473.4	3466862	2.042555	2.037254
458.5	3507437	1.923903	2.035893
442.5	3550086	1.913979	2.034368
424.5	3591080	1.907788	2.032861
404.5	3632441	1.910287	2.031407
382.5	3673302	1.832848	2.029045
356.5	3713935	1.772259	2.025979
325.9	3755059	1.678390	2.021684
290.4	3795742	1.586990	2.016252
248.5	3836979	1.466033	2.009037
201.5	3877667	1.322374	1.999730
156.5	3919624	1.225245	1.988596
115.5	3961234	1.150610	1.976413
79.5	4002314	1.000487	1.961584
57.5	4043316	0.901233	1.944928
35.5	4056565	0.785339	1.938694
