# [1]Indel length	[2]Count
-60	2628
-59	46
-58	92
-57	68
-56	112
-55	61
-54	130
-53	70
-52	128
-51	86
-50	180
-49	175
-48	220
-47	122
-46	177
-45	135
-44	220
-43	135
-42	222
-41	170
-40	393
-39	184
-38	345
-37	242
-36	499
-35	269
-34	459
-33	285
-32	666
-31	348
-30	834
-29	418
-28	1048
-27	561
-26	1032
-25	773
-24	1669
-23	718
-22	1424
-21	864
-20	2773
-19	1093
-18	2581
-17	1343
-16	4329
-15	2593
-14	4018
-13	2398
-12	8601
-11	3167
-10	8584
-9	4802
-8	14960
-7	6252
-6	18178
-5	16972
-4	56341
-3	39608
-2	103411
-1	257992
1	260142
2	101089
3	36845
4	52815
5	15495
6	17379
7	5605
8	14765
9	4482
10	8152
11	2786
12	8022
13	2039
14	3674
15	2403
16	3974
17	1137
18	2314
19	904
20	2635
21	864
22	1236
23	634
24	1583
25	660
26	902
27	482
28	919
29	360
30	791
31	320
32	642
33	263
34	420
35	272
36	422
37	210
38	277
39	186
40	352
41	131
42	214
43	107
44	170
45	126
46	156
47	116
48	184
49	110
50	134
51	105
52	146
53	83
54	121
55	75
56	94
57	73
58	87
59	66
60	2665
