# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.55
-58	0.63
-57	0.56
-56	0.64
-55	0.54
-54	0.61
-53	0.59
-52	0.59
-51	0.59
-50	0.64
-49	0.60
-48	0.57
-47	0.61
-46	0.63
-45	0.61
-44	0.66
-43	0.61
-42	0.67
-41	0.65
-40	0.62
-39	0.61
-38	0.65
-37	0.67
-36	0.65
-35	0.62
-34	0.66
-33	0.61
-32	0.66
-31	0.66
-30	0.64
-29	0.64
-28	0.66
-27	0.64
-26	0.67
-25	0.63
-24	0.65
-23	0.65
-22	0.65
-21	0.64
-20	0.64
-19	0.65
-18	0.65
-17	0.67
-16	0.64
-15	0.64
-14	0.65
-13	0.66
-12	0.64
-11	0.67
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.61
10	0.58
11	0.61
12	0.58
13	0.59
14	0.57
15	0.59
16	0.58
17	0.61
18	0.58
19	0.63
20	0.57
21	0.62
22	0.58
23	0.64
24	0.58
25	0.61
26	0.58
27	0.62
28	0.59
29	0.60
30	0.60
31	0.62
32	0.62
33	0.61
34	0.60
35	0.62
36	0.60
37	0.63
38	0.64
39	0.61
40	0.60
41	0.66
42	0.59
43	0.61
44	0.60
45	0.61
46	0.62
47	0.64
48	0.62
49	0.69
50	0.61
51	0.67
52	0.66
53	0.58
54	0.67
55	0.58
56	0.66
57	0.63
58	0.61
59	0.70
60	0.63
