# [1]Indel length	[2]Count
-60	2451
-59	49
-58	79
-57	63
-56	115
-55	62
-54	130
-53	60
-52	112
-51	64
-50	148
-49	121
-48	194
-47	99
-46	151
-45	126
-44	187
-43	106
-42	208
-41	120
-40	363
-39	194
-38	295
-37	177
-36	443
-35	230
-34	383
-33	258
-32	625
-31	309
-30	714
-29	372
-28	897
-27	476
-26	837
-25	695
-24	1502
-23	631
-22	1270
-21	788
-20	2474
-19	987
-18	2205
-17	1208
-16	3645
-15	2272
-14	3534
-13	2098
-12	7545
-11	2712
-10	7669
-9	4273
-8	13161
-7	5369
-6	15952
-5	14843
-4	50312
-3	34937
-2	91248
-1	227721
1	232043
2	90170
3	32749
4	47333
5	13809
6	15425
7	5036
8	12944
9	3985
10	7075
11	2451
12	6961
13	1792
14	3033
15	2076
16	3425
17	1022
18	1883
19	796
20	2297
21	756
22	1061
23	566
24	1344
25	591
26	701
27	428
28	796
29	301
30	599
31	268
32	505
33	214
34	333
35	242
36	365
37	177
38	229
39	150
40	289
41	118
42	201
43	115
44	164
45	115
46	116
47	90
48	145
49	91
50	126
51	67
52	106
53	73
54	101
55	72
56	83
57	51
58	77
59	56
60	2104
