# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.46
-58	0.54
-57	0.67
-56	0.56
-55	0.54
-54	0.58
-53	0.58
-52	0.65
-51	0.57
-50	0.56
-49	0.56
-48	0.62
-47	0.57
-46	0.63
-45	0.60
-44	0.60
-43	0.61
-42	0.66
-41	0.63
-40	0.59
-39	0.64
-38	0.59
-37	0.60
-36	0.63
-35	0.60
-34	0.64
-33	0.60
-32	0.65
-31	0.63
-30	0.64
-29	0.62
-28	0.65
-27	0.62
-26	0.63
-25	0.61
-24	0.62
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.64
-18	0.65
-17	0.65
-16	0.64
-15	0.62
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.60
8	0.58
9	0.60
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.58
17	0.61
18	0.57
19	0.61
20	0.57
21	0.62
22	0.56
23	0.63
24	0.59
25	0.60
26	0.58
27	0.62
28	0.60
29	0.61
30	0.59
31	0.65
32	0.58
33	0.60
34	0.58
35	0.60
36	0.61
37	0.64
38	0.63
39	0.64
40	0.59
41	0.64
42	0.64
43	0.61
44	0.63
45	0.62
46	0.61
47	0.68
48	0.63
49	0.62
50	0.66
51	0.62
52	0.66
53	0.66
54	0.65
55	0.63
56	0.66
57	0.66
58	0.62
59	0.65
60	0.64
