# [1]Indel length	[2]Count
-60	2451
-59	47
-58	84
-57	43
-56	120
-55	50
-54	115
-53	64
-52	134
-51	88
-50	152
-49	143
-48	188
-47	107
-46	160
-45	120
-44	207
-43	112
-42	214
-41	151
-40	383
-39	173
-38	308
-37	201
-36	421
-35	250
-34	408
-33	272
-32	681
-31	310
-30	761
-29	389
-28	901
-27	498
-26	918
-25	700
-24	1527
-23	686
-22	1312
-21	799
-20	2502
-19	1014
-18	2174
-17	1255
-16	3815
-15	2345
-14	3647
-13	2122
-12	7699
-11	2714
-10	7726
-9	4206
-8	13485
-7	5591
-6	16325
-5	15018
-4	50819
-3	34844
-2	92153
-1	230462
1	233898
2	91277
3	33163
4	47981
5	14002
6	15782
7	5110
8	13487
9	4069
10	7330
11	2578
12	7353
13	1826
14	3277
15	2238
16	3584
17	1060
18	2083
19	868
20	2405
21	764
22	1134
23	567
24	1474
25	647
26	801
27	469
28	875
29	325
30	696
31	314
32	588
33	229
34	384
35	255
36	404
37	187
38	266
39	163
40	326
41	138
42	202
43	108
44	174
45	120
46	134
47	88
48	166
49	117
50	138
51	80
52	109
53	89
54	107
55	70
56	87
57	57
58	92
59	59
60	2482
