# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.56
-57	0.58
-56	0.62
-55	0.58
-54	0.61
-53	0.62
-52	0.62
-51	0.62
-50	0.62
-49	0.54
-48	0.58
-47	0.60
-46	0.63
-45	0.62
-44	0.62
-43	0.60
-42	0.61
-41	0.60
-40	0.61
-39	0.60
-38	0.64
-37	0.62
-36	0.64
-35	0.59
-34	0.67
-33	0.61
-32	0.66
-31	0.63
-30	0.64
-29	0.63
-28	0.66
-27	0.62
-26	0.65
-25	0.63
-24	0.65
-23	0.62
-22	0.66
-21	0.64
-20	0.64
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.66
-13	0.65
-12	0.64
-11	0.65
-10	0.64
-9	0.64
-8	0.64
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.64
5	0.62
6	0.59
7	0.59
8	0.59
9	0.59
10	0.59
11	0.60
12	0.58
13	0.60
14	0.58
15	0.59
16	0.58
17	0.62
18	0.57
19	0.63
20	0.60
21	0.62
22	0.59
23	0.61
24	0.59
25	0.60
26	0.59
27	0.62
28	0.60
29	0.65
30	0.61
31	0.63
32	0.60
33	0.64
34	0.58
35	0.59
36	0.59
37	0.64
38	0.64
39	0.61
40	0.61
41	0.64
42	0.66
43	0.65
44	0.61
45	0.58
46	0.61
47	0.57
48	0.56
49	0.64
50	0.64
51	0.63
52	0.64
53	0.61
54	0.65
55	0.66
56	0.63
57	0.61
58	0.60
59	0.65
60	0.62
