# [1]Indel length	[2]Count
-60	2483
-59	42
-58	90
-57	56
-56	100
-55	64
-54	93
-53	62
-52	121
-51	91
-50	160
-49	169
-48	203
-47	110
-46	164
-45	133
-44	207
-43	123
-42	233
-41	131
-40	378
-39	185
-38	289
-37	215
-36	454
-35	266
-34	432
-33	267
-32	665
-31	320
-30	778
-29	375
-28	944
-27	507
-26	893
-25	695
-24	1529
-23	656
-22	1285
-21	851
-20	2533
-19	964
-18	2264
-17	1238
-16	3759
-15	2439
-14	3750
-13	2115
-12	7743
-11	2810
-10	7772
-9	4369
-8	13552
-7	5575
-6	16317
-5	15100
-4	50782
-3	35148
-2	93006
-1	230912
1	234855
2	91055
3	33180
4	48423
5	14175
6	15752
7	5217
8	13557
9	4025
10	7323
11	2637
12	7414
13	1876
14	3255
15	2246
16	3634
17	1088
18	2123
19	855
20	2454
21	830
22	1123
23	587
24	1428
25	645
26	790
27	479
28	845
29	351
30	700
31	311
32	588
33	261
34	352
35	277
36	407
37	198
38	299
39	201
40	361
41	134
42	220
43	119
44	169
45	140
46	152
47	114
48	177
49	133
50	145
51	97
52	131
53	87
54	127
55	87
56	109
57	60
58	76
59	59
60	2665
