# [1]Indel length	[2]Count
-60	2479
-59	48
-58	86
-57	57
-56	119
-55	59
-54	110
-53	64
-52	124
-51	86
-50	163
-49	149
-48	202
-47	114
-46	172
-45	123
-44	216
-43	117
-42	200
-41	136
-40	395
-39	186
-38	311
-37	195
-36	439
-35	248
-34	395
-33	266
-32	649
-31	297
-30	755
-29	387
-28	914
-27	500
-26	943
-25	686
-24	1561
-23	695
-22	1222
-21	810
-20	2378
-19	984
-18	2283
-17	1185
-16	3702
-15	2410
-14	3700
-13	2075
-12	7606
-11	2893
-10	7701
-9	4332
-8	13414
-7	5587
-6	15990
-5	15186
-4	49759
-3	34839
-2	91810
-1	230633
1	233741
2	90808
3	33279
4	48307
5	14188
6	16028
7	5158
8	13489
9	4096
10	7457
11	2618
12	7568
13	1903
14	3361
15	2276
16	3767
17	1063
18	2088
19	920
20	2504
21	810
22	1207
23	608
24	1510
25	643
26	790
27	433
28	924
29	349
30	725
31	295
32	567
33	226
34	353
35	258
36	403
37	204
38	241
39	176
40	360
41	146
42	198
43	135
44	184
45	138
46	130
47	97
48	192
49	105
50	137
51	81
52	152
53	72
54	129
55	82
56	104
57	56
58	104
59	53
60	2636
