# [1]Indel length	[2]Count
-60	2461
-59	35
-58	83
-57	52
-56	111
-55	60
-54	117
-53	57
-52	124
-51	95
-50	166
-49	161
-48	206
-47	106
-46	152
-45	127
-44	193
-43	116
-42	231
-41	143
-40	416
-39	174
-38	297
-37	227
-36	468
-35	275
-34	389
-33	262
-32	645
-31	358
-30	781
-29	393
-28	972
-27	517
-26	959
-25	694
-24	1563
-23	646
-22	1288
-21	831
-20	2566
-19	994
-18	2270
-17	1254
-16	3921
-15	2437
-14	3692
-13	2152
-12	7811
-11	2834
-10	7882
-9	4433
-8	13711
-7	5670
-6	16615
-5	15258
-4	51453
-3	35498
-2	93048
-1	232677
1	236503
2	92657
3	33689
4	48902
5	14169
6	16071
7	5286
8	13817
9	4322
10	7588
11	2615
12	7495
13	1920
14	3355
15	2259
16	3749
17	1158
18	2166
19	890
20	2528
21	815
22	1163
23	655
24	1511
25	681
26	874
27	492
28	856
29	357
30	754
31	330
32	575
33	265
34	370
35	306
36	461
37	181
38	276
39	185
40	353
41	132
42	227
43	128
44	176
45	123
46	155
47	112
48	195
49	112
50	152
51	86
52	128
53	92
54	134
55	86
56	129
57	63
58	94
59	64
60	2855
