# [1]Indel length	[2]Mean VAF
-60	0.53
-59	0.52
-58	0.49
-57	0.56
-56	0.54
-55	0.55
-54	0.55
-53	0.55
-52	0.50
-51	0.52
-50	0.55
-49	0.51
-48	0.56
-47	0.55
-46	0.57
-45	0.54
-44	0.56
-43	0.58
-42	0.58
-41	0.59
-40	0.55
-39	0.56
-38	0.60
-37	0.58
-36	0.57
-35	0.57
-34	0.59
-33	0.58
-32	0.59
-31	0.61
-30	0.59
-29	0.59
-28	0.59
-27	0.57
-26	0.60
-25	0.58
-24	0.59
-23	0.57
-22	0.60
-21	0.58
-20	0.58
-19	0.62
-18	0.59
-17	0.62
-16	0.59
-15	0.60
-14	0.60
-13	0.63
-12	0.59
-11	0.62
-10	0.58
-9	0.61
-8	0.58
-7	0.61
-6	0.58
-5	0.59
-4	0.59
-3	0.59
-2	0.60
-1	0.64
1	0.64
2	0.58
3	0.60
4	0.60
5	0.59
6	0.54
7	0.55
8	0.54
9	0.55
10	0.52
11	0.54
12	0.53
13	0.55
14	0.51
15	0.54
16	0.52
17	0.55
18	0.51
19	0.56
20	0.52
21	0.56
22	0.52
23	0.55
24	0.53
25	0.55
26	0.52
27	0.56
28	0.52
29	0.55
30	0.54
31	0.59
32	0.54
33	0.58
34	0.53
35	0.56
36	0.54
37	0.58
38	0.54
39	0.54
40	0.53
41	0.60
42	0.58
43	0.59
44	0.49
45	0.55
46	0.55
47	0.59
48	0.55
49	0.60
50	0.56
51	0.60
52	0.53
53	0.62
54	0.56
55	0.55
56	0.57
57	0.61
58	0.58
59	0.57
60	0.58
