# [1]Indel length	[2]Count
-60	2436
-59	45
-58	83
-57	43
-56	106
-55	71
-54	122
-53	64
-52	131
-51	80
-50	171
-49	150
-48	193
-47	103
-46	142
-45	125
-44	203
-43	132
-42	229
-41	142
-40	361
-39	190
-38	281
-37	200
-36	450
-35	267
-34	424
-33	261
-32	629
-31	337
-30	764
-29	379
-28	943
-27	501
-26	913
-25	687
-24	1521
-23	644
-22	1269
-21	814
-20	2491
-19	943
-18	2268
-17	1215
-16	3853
-15	2292
-14	3567
-13	2156
-12	7710
-11	2782
-10	7769
-9	4377
-8	13515
-7	5508
-6	16281
-5	15126
-4	50916
-3	35079
-2	93079
-1	230677
1	234668
2	91579
3	33419
4	48584
5	13917
6	15766
7	5215
8	13357
9	4190
10	7320
11	2530
12	7260
13	1803
14	3238
15	2222
16	3668
17	1059
18	2054
19	836
20	2429
21	809
22	1162
23	602
24	1424
25	647
26	772
27	477
28	837
29	351
30	699
31	295
32	544
33	231
34	360
35	259
36	399
37	198
38	259
39	164
40	321
41	133
42	201
43	122
44	171
45	131
46	152
47	113
48	174
49	113
50	119
51	75
52	114
53	88
54	131
55	69
56	100
57	47
58	79
59	63
60	2522
