# [1]Indel length	[2]Count
-60	2555
-59	45
-58	86
-57	64
-56	127
-55	60
-54	116
-53	70
-52	131
-51	84
-50	145
-49	149
-48	190
-47	101
-46	169
-45	113
-44	219
-43	117
-42	224
-41	154
-40	395
-39	185
-38	291
-37	214
-36	428
-35	266
-34	409
-33	272
-32	638
-31	340
-30	760
-29	402
-28	924
-27	489
-26	931
-25	702
-24	1485
-23	627
-22	1302
-21	833
-20	2484
-19	1002
-18	2293
-17	1209
-16	3823
-15	2432
-14	3632
-13	2146
-12	7675
-11	2878
-10	7732
-9	4380
-8	13333
-7	5586
-6	16343
-5	15271
-4	50648
-3	35249
-2	92768
-1	230977
1	234968
2	91637
3	33659
4	48485
5	14245
6	15900
7	5208
8	13524
9	4201
10	7405
11	2690
12	7431
13	1936
14	3412
15	2277
16	3776
17	1105
18	2175
19	874
20	2520
21	826
22	1187
23	579
24	1521
25	633
26	870
27	489
28	856
29	339
30	675
31	312
32	563
33	236
34	350
35	273
36	439
37	180
38	268
39	174
40	320
41	139
42	200
43	122
44	177
45	130
46	154
47	111
48	204
49	113
50	147
51	83
52	135
53	70
54	118
55	78
56	112
57	68
58	88
59	65
60	2704
