# [1]Indel length	[2]Count
-60	2634
-59	41
-58	85
-57	63
-56	110
-55	67
-54	119
-53	61
-52	128
-51	74
-50	154
-49	166
-48	209
-47	112
-46	176
-45	139
-44	215
-43	116
-42	222
-41	153
-40	373
-39	173
-38	316
-37	226
-36	455
-35	247
-34	416
-33	285
-32	661
-31	315
-30	808
-29	392
-28	976
-27	499
-26	890
-25	706
-24	1654
-23	644
-22	1287
-21	864
-20	2547
-19	1001
-18	2323
-17	1213
-16	3827
-15	2433
-14	3784
-13	2170
-12	7841
-11	2884
-10	8030
-9	4406
-8	13823
-7	5612
-6	16609
-5	15490
-4	51841
-3	36054
-2	94427
-1	235528
1	239663
2	93314
3	33969
4	49270
5	14402
6	16250
7	5291
8	13775
9	4238
10	7655
11	2637
12	7506
13	1942
14	3407
15	2242
16	3789
17	1168
18	2172
19	920
20	2464
21	825
22	1199
23	637
24	1472
25	697
26	909
27	516
28	900
29	354
30	717
31	304
32	569
33	239
34	375
35	268
36	436
37	193
38	257
39	170
40	312
41	124
42	216
43	127
44	154
45	125
46	130
47	114
48	183
49	128
50	147
51	85
52	128
53	69
54	112
55	75
56	96
57	62
58	87
59	67
60	2704
