# [1]Indel length	[2]Count
-60	2516
-59	44
-58	88
-57	56
-56	111
-55	68
-54	124
-53	65
-52	135
-51	75
-50	162
-49	163
-48	216
-47	105
-46	160
-45	121
-44	218
-43	122
-42	222
-41	153
-40	365
-39	207
-38	300
-37	197
-36	426
-35	248
-34	436
-33	278
-32	672
-31	296
-30	775
-29	403
-28	950
-27	493
-26	920
-25	693
-24	1558
-23	635
-22	1298
-21	844
-20	2578
-19	972
-18	2300
-17	1206
-16	3853
-15	2423
-14	3703
-13	2140
-12	7789
-11	2836
-10	7896
-9	4357
-8	13858
-7	5655
-6	16567
-5	15306
-4	51503
-3	35551
-2	94080
-1	235210
1	238592
2	93232
3	33688
4	48901
5	14330
6	16082
7	5148
8	13698
9	4112
10	7579
11	2643
12	7583
13	1921
14	3372
15	2314
16	3697
17	1083
18	2154
19	916
20	2566
21	782
22	1144
23	607
24	1566
25	666
26	858
27	523
28	861
29	345
30	717
31	300
32	579
33	245
34	372
35	256
36	409
37	202
38	231
39	176
40	364
41	138
42	207
43	122
44	177
45	123
46	145
47	104
48	179
49	121
50	142
51	89
52	138
53	70
54	119
55	84
56	88
57	65
58	88
59	64
60	2679
