# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.58
-58	0.57
-57	0.61
-56	0.60
-55	0.60
-54	0.62
-53	0.59
-52	0.57
-51	0.59
-50	0.62
-49	0.55
-48	0.59
-47	0.53
-46	0.61
-45	0.57
-44	0.65
-43	0.58
-42	0.62
-41	0.62
-40	0.61
-39	0.60
-38	0.66
-37	0.62
-36	0.62
-35	0.62
-34	0.63
-33	0.61
-32	0.64
-31	0.63
-30	0.64
-29	0.62
-28	0.64
-27	0.61
-26	0.65
-25	0.63
-24	0.63
-23	0.62
-22	0.65
-21	0.63
-20	0.63
-19	0.66
-18	0.65
-17	0.66
-16	0.62
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.64
6	0.60
7	0.61
8	0.59
9	0.62
10	0.58
11	0.61
12	0.58
13	0.63
14	0.58
15	0.60
16	0.58
17	0.62
18	0.58
19	0.63
20	0.57
21	0.61
22	0.57
23	0.63
24	0.58
25	0.60
26	0.58
27	0.65
28	0.60
29	0.66
30	0.59
31	0.62
32	0.61
33	0.60
34	0.60
35	0.58
36	0.59
37	0.64
38	0.62
39	0.61
40	0.62
41	0.71
42	0.62
43	0.60
44	0.63
45	0.58
46	0.62
47	0.67
48	0.61
49	0.58
50	0.60
51	0.67
52	0.66
53	0.63
54	0.66
55	0.64
56	0.64
57	0.66
58	0.63
59	0.65
60	0.65
