# [1]Indel length	[2]Count
-60	2492
-59	45
-58	68
-57	56
-56	117
-55	64
-54	121
-53	51
-52	122
-51	84
-50	183
-49	176
-48	184
-47	121
-46	163
-45	124
-44	214
-43	127
-42	232
-41	137
-40	400
-39	192
-38	309
-37	219
-36	450
-35	252
-34	395
-33	279
-32	652
-31	334
-30	808
-29	365
-28	953
-27	464
-26	911
-25	686
-24	1562
-23	674
-22	1274
-21	797
-20	2538
-19	995
-18	2272
-17	1243
-16	3822
-15	2368
-14	3716
-13	2134
-12	7787
-11	2839
-10	7895
-9	4407
-8	13626
-7	5632
-6	16534
-5	15182
-4	50992
-3	35461
-2	92874
-1	232360
1	236009
2	92815
3	33785
4	48879
5	14362
6	16098
7	5196
8	13713
9	4246
10	7583
11	2626
12	7503
13	1917
14	3404
15	2274
16	3809
17	1090
18	2159
19	905
20	2543
21	827
22	1204
23	575
24	1515
25	670
26	904
27	487
28	930
29	342
30	718
31	314
32	598
33	273
34	385
35	266
36	422
37	183
38	268
39	163
40	398
41	138
42	217
43	124
44	184
45	135
46	146
47	111
48	185
49	135
50	138
51	76
52	138
53	82
54	117
55	69
56	99
57	67
58	93
59	69
60	2948
