# [1]Indel length	[2]Count
-60	2392
-59	34
-58	71
-57	59
-56	101
-55	61
-54	113
-53	64
-52	119
-51	84
-50	146
-49	149
-48	204
-47	111
-46	149
-45	132
-44	198
-43	103
-42	238
-41	144
-40	365
-39	175
-38	294
-37	201
-36	440
-35	247
-34	394
-33	261
-32	626
-31	307
-30	726
-29	375
-28	897
-27	483
-26	891
-25	660
-24	1500
-23	629
-22	1231
-21	798
-20	2429
-19	923
-18	2126
-17	1163
-16	3596
-15	2318
-14	3506
-13	2079
-12	7355
-11	2714
-10	7474
-9	4201
-8	13090
-7	5304
-6	15805
-5	14795
-4	49519
-3	34186
-2	89866
-1	224422
1	227246
2	88139
3	32172
4	46988
5	13592
6	15159
7	5011
8	12846
9	4004
10	6858
11	2451
12	6924
13	1793
14	3180
15	2125
16	3426
17	1043
18	1968
19	818
20	2242
21	789
22	1089
23	550
24	1404
25	625
26	724
27	467
28	821
29	303
30	633
31	292
32	533
33	254
34	376
35	238
36	380
37	196
38	239
39	140
40	344
41	146
42	173
43	109
44	155
45	116
46	132
47	108
48	182
49	138
50	115
51	82
52	134
53	79
54	105
55	81
56	111
57	63
58	93
59	53
60	2596
