# [1]Indel length	[2]Count
-60	2565
-59	40
-58	82
-57	57
-56	113
-55	71
-54	129
-53	70
-52	128
-51	84
-50	164
-49	145
-48	207
-47	99
-46	145
-45	126
-44	210
-43	123
-42	226
-41	152
-40	372
-39	189
-38	307
-37	202
-36	437
-35	252
-34	402
-33	289
-32	630
-31	333
-30	783
-29	389
-28	954
-27	471
-26	930
-25	696
-24	1519
-23	652
-22	1309
-21	813
-20	2536
-19	998
-18	2286
-17	1247
-16	3893
-15	2339
-14	3702
-13	2099
-12	7731
-11	2807
-10	7896
-9	4270
-8	13609
-7	5618
-6	16498
-5	15326
-4	51036
-3	35164
-2	93233
-1	231890
1	236200
2	92113
3	33232
4	48668
5	14146
6	16079
7	5187
8	13611
9	4177
10	7510
11	2592
12	7376
13	1884
14	3408
15	2200
16	3612
17	1077
18	2084
19	836
20	2482
21	798
22	1156
23	539
24	1479
25	668
26	806
27	481
28	881
29	324
30	727
31	315
32	568
33	229
34	356
35	258
36	406
37	159
38	250
39	166
40	352
41	127
42	210
43	123
44	164
45	122
46	133
47	106
48	161
49	107
50	133
51	69
52	141
53	78
54	112
55	80
56	92
57	61
58	78
59	60
60	2550
