# [1]Indel length	[2]Count
-60	2497
-59	44
-58	94
-57	62
-56	114
-55	66
-54	114
-53	62
-52	110
-51	86
-50	154
-49	149
-48	198
-47	100
-46	154
-45	128
-44	203
-43	115
-42	200
-41	137
-40	381
-39	170
-38	291
-37	193
-36	418
-35	242
-34	416
-33	265
-32	662
-31	332
-30	723
-29	372
-28	892
-27	483
-26	880
-25	703
-24	1536
-23	617
-22	1207
-21	821
-20	2439
-19	958
-18	2183
-17	1163
-16	3716
-15	2369
-14	3547
-13	2038
-12	7391
-11	2717
-10	7659
-9	4230
-8	13261
-7	5397
-6	15897
-5	14921
-4	49564
-3	34511
-2	90913
-1	227780
1	230590
2	89247
3	32813
4	47321
5	13859
6	15428
7	5062
8	13092
9	4021
10	7039
11	2425
12	7066
13	1758
14	3176
15	2162
16	3501
17	1046
18	1947
19	817
20	2305
21	781
22	1079
23	578
24	1378
25	660
26	725
27	446
28	797
29	315
30	629
31	297
32	492
33	225
34	333
35	251
36	353
37	168
38	229
39	169
40	276
41	132
42	193
43	102
44	153
45	136
46	126
47	91
48	148
49	97
50	127
51	69
52	116
53	76
54	102
55	56
56	97
57	52
58	81
59	61
60	2332
