# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.60
-58	0.51
-57	0.66
-56	0.60
-55	0.66
-54	0.62
-53	0.59
-52	0.65
-51	0.58
-50	0.65
-49	0.58
-48	0.60
-47	0.63
-46	0.62
-45	0.59
-44	0.59
-43	0.59
-42	0.65
-41	0.63
-40	0.63
-39	0.60
-38	0.65
-37	0.60
-36	0.63
-35	0.61
-34	0.65
-33	0.61
-32	0.65
-31	0.66
-30	0.65
-29	0.61
-28	0.65
-27	0.63
-26	0.66
-25	0.63
-24	0.64
-23	0.63
-22	0.67
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.64
-15	0.63
-14	0.65
-13	0.67
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.61
10	0.57
11	0.61
12	0.59
13	0.61
14	0.58
15	0.59
16	0.58
17	0.62
18	0.58
19	0.62
20	0.58
21	0.63
22	0.56
23	0.62
24	0.59
25	0.59
26	0.58
27	0.64
28	0.60
29	0.61
30	0.58
31	0.64
32	0.60
33	0.63
34	0.60
35	0.62
36	0.61
37	0.64
38	0.65
39	0.59
40	0.62
41	0.62
42	0.63
43	0.64
44	0.63
45	0.55
46	0.58
47	0.66
48	0.66
49	0.64
50	0.63
51	0.68
52	0.63
53	0.67
54	0.67
55	0.64
56	0.60
57	0.64
58	0.59
59	0.69
60	0.64
