# [1]Indel length	[2]Count
-60	2391
-59	42
-58	81
-57	46
-56	115
-55	60
-54	119
-53	67
-52	102
-51	87
-50	156
-49	127
-48	210
-47	101
-46	142
-45	112
-44	183
-43	115
-42	218
-41	136
-40	376
-39	175
-38	292
-37	182
-36	419
-35	230
-34	402
-33	260
-32	642
-31	312
-30	693
-29	367
-28	904
-27	465
-26	882
-25	647
-24	1463
-23	616
-22	1225
-21	732
-20	2449
-19	936
-18	2129
-17	1188
-16	3632
-15	2266
-14	3451
-13	2048
-12	7382
-11	2656
-10	7466
-9	4139
-8	13032
-7	5313
-6	15787
-5	14723
-4	49624
-3	34268
-2	90425
-1	225926
1	228816
2	89056
3	32301
4	47100
5	13674
6	15221
7	4997
8	12916
9	3872
10	6984
11	2405
12	7048
13	1770
14	3110
15	2058
16	3484
17	1003
18	1925
19	830
20	2239
21	741
22	1050
23	544
24	1372
25	637
26	738
27	429
28	787
29	297
30	627
31	280
32	515
33	228
34	292
35	261
36	345
37	166
38	221
39	153
40	295
41	106
42	206
43	101
44	166
45	105
46	136
47	90
48	154
49	93
50	128
51	67
52	111
53	80
54	96
55	70
56	99
57	60
58	65
59	53
60	2143
